epoch,eligible,train_total_loss,train_jepa_cross_entropy,train_teacher_entropy,train_kl_divergence,train_vicreg_loss,train_even_invariance,train_even_variance,train_even_covariance,train_odd_invariance,train_odd_variance,train_odd_covariance,train_even_energy,train_even_feature_variance,train_even_effective_rank,train_even_mean_pairwise_cosine,train_odd_energy,train_odd_feature_variance,train_odd_effective_rank,train_odd_mean_pairwise_cosine,train_learning_rate,train_ema_momentum,train_window_exposures,validation_total_loss,validation_jepa_cross_entropy,validation_teacher_entropy,validation_kl_divergence,validation_vicreg_loss,validation_even_invariance,validation_even_variance,validation_even_covariance,validation_odd_invariance,validation_odd_variance,validation_odd_covariance,validation_even_energy,validation_even_feature_variance,validation_even_effective_rank,validation_even_mean_pairwise_cosine,validation_odd_energy,validation_odd_feature_variance,validation_odd_effective_rank,validation_odd_mean_pairwise_cosine,validation_online_encoder_commutation_max_abs,validation_target_encoder_commutation_max_abs,validation_predictor_commutation_max_abs,validation_masked_prediction_commutation_max_abs
35,True,0.923055006003821,0.5425498948903786,0.17568984384366032,0.36686005499079066,7.6101021244942135,0.004545044668525688,0.037492127545112004,2.682549973504733,0.005776753763048981,0.040977517923614426,2.707753592504193,0.15427100658416748,0.14734838902950287,23.512165069580078,0.04560614749789238,0.12947824597358704,0.12922638654708862,19.648109436035156,0.001976369647309184,0.00014539904997395308,0.9970920043627879,79552.0,1.6387874733084296,0.5332671272144164,0.18558541924323677,0.3476817131524459,22.11040654143876,0.003878306242577089,0.256855021268531,5.110931880614788,0.005190099542458464,0.23212327982858827,4.548010295275329,0.1544322967529297,0.14178164303302765,19.519655227661133,0.0819513201713562,0.1201135590672493,0.1193867176771164,16.772558212280273,0.0072731501422822475,0.0,0.0,0.0,0.0
36,True,0.9189823538616407,0.5391064407191541,0.177032596949407,0.36207384852900776,7.597518119712271,0.004404147826399271,0.037372337457928465,2.689304858374193,0.005621120933355645,0.04071457081040546,2.7053982402083383,0.15115895867347717,0.14444394409656525,23.42800521850586,0.0451820008456707,0.12674976885318756,0.12650208175182343,19.77842140197754,0.001959332497790456,0.00014257792915650674,0.997148426780775,79552.0,1.6658969664509407,0.5660367414475772,0.18598691452384958,0.3800498325066425,21.99720416107589,0.003722607931925481,0.25374650569617585,5.050549106391252,0.005070199466039329,0.2302752800707547,4.625948830665296,0.1520911604166031,0.1390153467655182,19.651548385620117,0.0865069180727005,0.11640229821205139,0.11568707227706909,16.82533836364746,0.007837574928998947,0.0,0.0,0.0,0.0
37,True,0.9155592817216752,0.5371468396001733,0.17787926879052854,0.35926757532914416,7.568248720775184,0.004314930817619572,0.03716762662413421,2.6774576437252717,0.0054563715261064785,0.040757726299503784,2.698368754582547,0.14795945584774017,0.14120569825172424,23.470130920410156,0.046458467841148376,0.12424784153699875,0.12400241196155548,19.824480056762695,0.001970383571460843,0.00013971478906347736,0.9972056896054784,79552.0,1.6568262294296305,0.557483375152809,0.18576651168962052,0.371716863583683,21.986856758755174,0.0035729219043762936,0.24983400411682952,5.137718849988404,0.004723456420564165,0.22944003616703168,4.65993576627791,0.1500181406736374,0.13831809163093567,19.332326889038086,0.07837088406085968,0.11564069986343384,0.11493600904941559,16.866968154907227,0.007428353652358055,0.0,0.0,0.0,0.0
38,True,0.9116914344476483,0.5344774543951331,0.17891374251363934,0.3555637154899004,7.544279484238628,0.004323276621317648,0.037150560227115596,2.674120094636133,0.0054895669883656545,0.04022577397783054,2.6904271797412647,0.14532575011253357,0.13854777812957764,23.43973731994629,0.04740982502698898,0.12202873080968857,0.12179473042488098,19.893089294433594,0.001904058619402349,0.00013681245526846693,0.9972637363249489,79552.0,1.6384132743845732,0.5428780209664708,0.18620188562375195,0.35667613964035827,21.91070457417367,0.0036243060550393883,0.25443121814984837,4.947905706038628,0.004936156341005267,0.22881454920190364,4.667543088314858,0.14683912694454193,0.1346392035484314,19.61274528503418,0.08304284512996674,0.11325381696224213,0.11261513084173203,17.12102508544922,0.0072280121967196465,0.0,0.0,0.0,0.0
39,True,0.910137506065499,0.5337328027786982,0.18023421730447564,0.35349858851919036,7.528093917659474,0.004304608056325112,0.03706189230000503,2.6682597357519002,0.005410701869576735,0.040200734464564056,2.6853814166299967,0.14304806292057037,0.1362317055463791,23.429445266723633,0.04840036481618881,0.12019427865743637,0.11996971070766449,19.877857208251953,0.001851837383583188,0.00013387379202452874,0.9973225096536216,79552.0,1.6381779025507102,0.5486389935177292,0.18913544107961527,0.35950355798086386,21.790777699966636,0.0036228339666641266,0.25040158171538074,5.002520717143916,0.004682883329380735,0.22659737723214285,4.655788309070893,0.14395833015441895,0.131555438041687,19.71340560913086,0.08617988973855972,0.11262776702642441,0.11196248978376389,16.98027992248535,0.007432072423398495,0.0,0.0,0.0,0.0
40,True,0.9080388233581091,0.5326521955280656,0.18104194532045892,0.3516102534983298,7.5077324510100185,0.004324876288703567,0.03704041276166061,2.65643782943655,0.005413854594809945,0.04006481707719479,2.6801968567426995,0.1408008188009262,0.1337772011756897,23.39620018005371,0.05065152794122696,0.11833711713552475,0.11811629682779312,19.904747009277344,0.00184116349555552,0.00013090169943749422,0.9973819515888502,79552.0,1.6410383966091187,0.5542902081321192,0.18823948637092852,0.3660507260789126,21.734963270531832,0.003605816922636296,0.24957933451608827,5.022868929923411,0.004701030485500203,0.22835012266256738,4.555893930980775,0.14189037680625916,0.13053789734840393,19.78366470336914,0.08067026734352112,0.11004452407360077,0.10940083861351013,17.084293365478516,0.007353185676038265,0.0,0.0,0.0,0.0
41,True,0.904979418984173,0.5312222835045137,0.18168559983936128,0.3495366866381918,7.475142577149076,0.004233249972352634,0.036439485925872386,2.650348295008858,0.0053709227407623865,0.03995624704890355,2.6747922889666507,0.1384774148464203,0.13158413767814636,23.281667709350586,0.050537846982479095,0.11628025770187378,0.11606930196285248,19.884544372558594,0.0017871024319902062,0.00012789911060392188,0.9974420034681495,79552.0,1.6213637069871805,0.5339045532630139,0.18959126802226603,0.34431329128555854,21.749182796221216,0.0033927020689628194,0.25124768362533695,5.0175166239518285,0.004650772490847424,0.22674017646563344,4.580850056785057,0.13850653171539307,0.1260451078414917,19.518749237060547,0.09057474881410599,0.10838726162910461,0.1076696440577507,16.813159942626953,0.00814607460051775,0.0,0.0,0.0,0.0
42,True,0.9038131337969513,0.5298734732745447,0.18235197312656373,0.3475215034506921,7.478793079586444,0.004173008743403831,0.03675409257172196,2.6560599532514835,0.005286607174706673,0.039751045184085565,2.6736185598162425,0.13574737310409546,0.12910373508930206,23.162813186645508,0.04961236193776131,0.11447139829397202,0.11426473408937454,19.88086700439453,0.0018030786886811256,0.0001248689887164845,0.9975026060270877,79552.0,1.6281148314154694,0.5387812005381057,0.19036314232812096,0.34841806037888695,21.786672273414798,0.0033284079671317755,0.2525126413514993,5.066543815587169,0.004427282018222999,0.22436457631401618,4.603984797236799,0.13469292223453522,0.12277328222990036,19.733104705810547,0.0889492928981781,0.10636690258979797,0.10563378036022186,16.772171020507812,0.0088525814935565,0.0,0.0,0.0,0.0
43,True,0.9036251534786516,0.5308618142613459,0.1838560825152351,0.347005734677192,7.455266673624371,0.0040669215680633865,0.036632461118199414,2.6531426922889456,0.0052146474376664744,0.03929491112142058,2.6718998439639976,0.1332131028175354,0.12681588530540466,23.099319458007812,0.04867590591311455,0.11237277090549469,0.11217987537384033,19.827163696289062,0.0017314926953986287,0.00012181432413965308,0.9975636994577749,79552.0,1.6590048791263303,0.5702347575493578,0.1921142713842045,0.3781204913665021,21.7754020845151,0.003364328232234861,0.2525264606321597,5.031478101685385,0.004568749405518977,0.22474723877611186,4.613643059347294,0.13177359104156494,0.12059780955314636,19.809444427490234,0.08543536067008972,0.10581091046333313,0.10509732365608215,17.001506805419922,0.008447911590337753,0.0,0.0,0.0,0.0
44,True,0.9007944911358726,0.5295045562837744,0.1852866673807607,0.3442178920678621,7.425798586080464,0.004032745602298476,0.036061677449380596,2.64994243648104,0.005162591469130978,0.0392766723878328,2.6625147236036084,0.1306501030921936,0.1243506371974945,23.040346145629883,0.048874761909246445,0.11038560420274734,0.11019094288349152,19.8248233795166,0.0017603334272280335,0.0001187381314585714,0.9976252234678858,79552.0,1.6339595741981445,0.5512221519837803,0.1920914204334313,0.3591307358279061,21.65474807348534,0.003300168501612331,0.2444617587601078,5.216185339343843,0.004447875143721639,0.22308119288030662,4.556177152304739,0.1308167278766632,0.11976949125528336,19.550838470458984,0.08497392386198044,0.10309313982725143,0.10238882154226303,17.011659622192383,0.008608809672296047,0.0,0.0,0.0,0.0
45,True,0.8997170903322108,0.5277874980568407,0.18611047996548233,0.3416770214719918,7.438591743800684,0.00399892356402461,0.03642104157304342,2.6493848938186226,0.005115142663555296,0.039403649941626234,2.6657360215774006,0.12845666706562042,0.12224216759204865,22.94856071472168,0.04893802851438522,0.10850729048252106,0.1083127111196518,19.820240020751953,0.0017931020120158792,0.000115643446504022,0.997687117340162,79552.0,1.6280039584218973,0.5386089827975815,0.19160534819020736,0.34700363561149555,21.78789904818059,0.0032454160411749286,0.24790210158355794,5.149943245497542,0.004596178493941971,0.21746497141383087,4.807452979021046,0.12822438776493073,0.11704114079475403,19.578224182128906,0.08782811462879181,0.10241261124610901,0.10166323930025101,16.849279403686523,0.009646422229707241,0.0,0.0,0.0,0.0
46,True,0.8970523835762988,0.5270448387244586,0.1868748056401865,0.3401700357096577,7.40015077859475,0.003980219811166442,0.036119671282227345,2.638038354157826,0.005021694429740062,0.039063930127856625,2.657478426889556,0.12645816802978516,0.12026854604482651,22.8470458984375,0.04948318377137184,0.10690534859895706,0.10671946406364441,19.683218002319336,0.0017187560442835093,0.00011253332335642959,0.9977493199923325,79552.0,1.6323145386986333,0.5534205945996904,0.19199073471309683,0.3614298654293436,21.57787845848063,0.0030899468655296355,0.2543395831578504,4.880054445803455,0.004271249521230008,0.22755913336000674,4.466303152887034,0.1244659423828125,0.1141030415892601,19.53011131286621,0.08402673155069351,0.09847371280193329,0.09778360277414322,16.922122955322266,0.008909337222576141,0.0,0.0,0.0,0.0
47,True,0.8956387600444156,0.5261057990986018,0.18749702963993037,0.338608772857287,7.390659112270475,0.003934650996459044,0.035917612015961255,2.6378389676539817,0.00497107380883201,0.039100686868926926,2.6547225263458247,0.12461704760789871,0.1184074804186821,22.7731990814209,0.05036746710538864,0.10523315519094467,0.10505575686693192,19.663986206054688,0.00166838220320642,0.00010941083133185059,0.9978117700373957,79552.0,1.6507806373092364,0.5627956804078865,0.1936802042703423,0.36911547971221637,21.75969871356481,0.003013473545543779,0.2499054037335748,5.135093865706523,0.003923554374143542,0.2251690558667453,4.5743287117928055,0.12504346668720245,0.1133122593164444,19.15498161315918,0.09355508536100388,0.09668146818876266,0.09606480598449707,16.81971549987793,0.008459256030619144,0.0,0.0,0.0,0.0
48,True,0.893388852153396,0.5237006244526117,0.1887895704298756,0.3349110576611129,7.393764443485754,0.0038311583104626555,0.03609205385608627,2.6402358816980067,0.004877990691888701,0.03909507683948078,2.656115593587978,0.12292273342609406,0.11675858497619629,22.660472869873047,0.05064062401652336,0.10373925417661667,0.10356570035219193,19.549076080322266,0.0016409551026299596,0.00010627905195293038,0.9978744058442012,79552.0,1.6230037311980667,0.5454607172153709,0.19501714838161624,0.3504435701993598,21.550859908851972,0.003068300183408083,0.24921657839875336,5.03668097487839,0.004020354183041804,0.22791646047422506,4.4084436963317035,0.12134066969156265,0.11104834824800491,19.457700729370117,0.08580074459314346,0.09552061557769775,0.09492126852273941,17.009645462036133,0.007983081974089146,0.0,0.0,0.0,0.0
49,True,0.890276818772237,0.521365942836575,0.18898526258460954,0.33238068330892134,7.378217411348154,0.0038501366747491516,0.0362342932678861,2.6338179564629463,0.004856875685436242,0.03877480799213879,2.65148462106984,0.1210746094584465,0.11498931795358658,22.710844039916992,0.05077299103140831,0.10251766443252563,0.10234770178794861,19.5714054107666,0.001618192414753139,0.00010314107590781199,0.9979371655982723,79552.0,1.6076457137367475,0.5262903269089135,0.19618731492131225,0.33010301431716293,21.627107275785463,0.003164123684466588,0.24982627190026954,5.00204835206721,0.0041119233315065,0.21720865666063005,4.767281714946689,0.11941442638635635,0.10972382873296738,19.265851974487305,0.08170422166585922,0.09636694192886353,0.09566126763820648,16.65305519104004,0.009244797751307487,0.0,0.0,0.0,0.0
50,True,0.8904449422562785,0.5220313588650305,0.19040126225230009,0.3316300991901638,7.368271537490746,0.003793997792378165,0.03592430845154741,2.630983828731055,0.004745423142503788,0.038855005634089966,2.654315177893696,0.11955922842025757,0.11340273171663284,22.624300003051758,0.05207468569278717,0.10116983950138092,0.10099770128726959,19.54061508178711,0.0016532024601474404,9.999999999999929e-05,0.9979999873628106,79552.0,1.6212075559919414,0.5472067066762004,0.19668028830999956,0.35052642804593087,21.4800166261164,0.0030495138525726863,0.25144789867966644,4.8910737408710565,0.004089269272460931,0.22389324013434972,4.527105406415586,0.11827679723501205,0.10736335813999176,19.266752243041992,0.0926382914185524,0.09380224347114563,0.09313442558050156,16.795482635498047,0.009089892730116844,0.0,0.0,0.0,0.0
51,True,0.885830042252882,0.5183602473904602,0.19161403703047014,0.326746213069292,7.349395782067137,0.0037653594053631734,0.03597110063916526,2.627063201448175,0.004671049475838817,0.03861829799121172,2.646684218201058,0.11796563863754272,0.11193843930959702,22.513383865356445,0.05167216807603836,0.09987955540418625,0.09971065074205399,19.50853157043457,0.0016729070339351892,9.685892409218633e-05,0.9980628091398204,79552.0,1.6105272602842182,0.5283077251557713,0.19912929021605263,0.32917843939801755,21.64439023986981,0.0030909006556337874,0.24883177723846026,5.012548687440304,0.0039499658032827525,0.2173858395805256,4.800678079143669,0.11743510514497757,0.10664787888526917,19.348613739013672,0.09210653603076935,0.09456184506416321,0.09391769021749496,16.65207862854004,0.00858214870095253,0.0,0.0,0.0,0.0
52,True,0.8852453600084791,0.518337261060602,0.1930127071212207,0.32532455733200283,7.338161855192791,0.0037926019108794292,0.03573694021972264,2.6267146495495317,0.004724256649455288,0.03840339212578722,2.6450288691831423,0.11624215543270111,0.11026392877101898,22.512569427490234,0.051933031529188156,0.0987110435962677,0.09854484349489212,19.49835777282715,0.001660706358961761,9.37209480470678e-05,0.9981255689312936,79552.0,1.5918471809988717,0.5190969476641992,0.20071460049589368,0.3183823546791334,21.455004298783376,0.0029564638174329745,0.25058847103478776,4.916029796634303,0.0038258198030842743,0.22245998331157346,4.5432718283097655,0.11455433070659637,0.10371904820203781,19.317094802856445,0.09494805335998535,0.09123767912387848,0.09060081839561462,16.873371124267578,0.008799349889159203,0.0,0.0,0.0,0.0
53,True,0.8854598361258533,0.5186520943048014,0.19444289270635584,0.32420920544061943,7.33615471486209,0.003744904981826433,0.03575684232090331,2.6282783477227722,0.004660457132763678,0.03824984979360984,2.647568546517281,0.11458548903465271,0.10863955318927765,22.38422966003418,0.05239545926451683,0.09771701693534851,0.09755241870880127,19.43047332763672,0.001667293137870729,9.058916866814778e-05,0.9981882048003948,79552.0,1.585578235011859,0.5213048437213641,0.20320547406242864,0.31809937303278324,21.28546735861231,0.0029954555459481206,0.2501849151364555,4.75689972785017,0.003754543296640081,0.22185308656923855,4.559044281365456,0.11332369595766068,0.10310032963752747,19.419570922851562,0.0911356657743454,0.0920846238732338,0.09145287424325943,16.744972229003906,0.008297461085021496,0.0,0.0,0.0,0.0
54,True,0.8851241155535774,0.5188252330305877,0.1962563425949861,0.3225688943497039,7.325977526071661,0.0037363204759566604,0.03576701280098238,2.6238699205825142,0.004592297557697947,0.03827900782958788,2.642736520195621,0.11330156773328781,0.10732582211494446,22.321531295776367,0.053186409175395966,0.09653465449810028,0.09637846052646637,19.409643173217773,0.001607944956049323,8.746667664356883e-05,0.9982506549325862,79552.0,1.607945390146055,0.540576442152342,0.20471352278543611,0.3358629249498208,21.347378615099142,0.0030704292597693475,0.24550231769078504,4.952327878677981,0.003943292076248836,0.21826402196344338,4.625615651516526,0.11242673546075821,0.1034667044878006,19.019365310668945,0.08061094582080841,0.0908641666173935,0.09024222940206528,16.66793441772461,0.00865929014980793,0.0,0.0,0.0,0.0
55,True,0.883837302677687,0.5180313351503419,0.19757585475642356,0.3204554832890354,7.316119223952965,0.003707215146149253,0.03573253321628463,2.62161182551641,0.004565260632555334,0.03831171663365629,2.6365798442285096,0.11208243668079376,0.10624729096889496,22.24327278137207,0.052482038736343384,0.09558891505002975,0.09543569386005402,19.361608505249023,0.0015910541405901313,8.435655349597617e-05,0.9983128576966313,79552.0,1.5960970535432553,0.5338426103810415,0.2078334901210754,0.3260091270879915,21.245088489871783,0.002955571108345806,0.2475539873231132,4.782403150918853,0.0039158072161006256,0.21942846087432616,4.616480402122109,0.11091960966587067,0.10185736417770386,19.196365356445312,0.08248155564069748,0.088917076587677,0.0883280485868454,16.912673950195312,0.00829095859080553,0.0,0.0,0.0,0.0
56,True,0.8821643546091772,0.5178794191426456,0.19879166558924358,0.31908775773124165,7.2856985847506905,0.0036724911963019057,0.03540686916556938,2.611518358570476,0.004553121803783567,0.03795248447458109,2.634553662443583,0.1109902560710907,0.10518679022789001,22.121625900268555,0.052670981734991074,0.09463305026292801,0.09448537230491638,19.27685546875,0.0015479803550988436,8.126186854142694e-05,0.9983747517054176,79552.0,1.5917569697706526,0.5322632694822759,0.2108547485501297,0.3214085216551135,21.189873471735623,0.0030463369791659542,0.2487529744356469,4.741102297543456,0.0041412239021312875,0.22225285861691374,4.493844240890361,0.10917595028877258,0.09940353780984879,19.240205764770508,0.0902128517627716,0.08804766833782196,0.08744356036186218,16.78984260559082,0.008470865897834301,0.0,0.0,0.0,0.0
57,True,0.8804315593773956,0.5157975582278551,0.20009660423521256,0.315700957157491,7.2926799171122445,0.0036747146355964495,0.03548704225596937,2.6176938568500385,0.004506916101454934,0.03791466587892196,2.635386936912015,0.10991740226745605,0.10403403639793396,22.033113479614258,0.05395268648862839,0.09381213039159775,0.09366029500961304,19.206876754760742,0.0015953750116750598,7.818567586034524e-05,0.9984362758765399,79552.0,1.5986929800953826,0.5311353894256838,0.21202353325815534,0.31911186191110275,21.3511515306334,0.0029275029186332582,0.24412022510950135,4.964337470167562,0.003818468745820465,0.21815511287061995,4.661426740692868,0.10860329866409302,0.09833216667175293,19.134212493896484,0.0952233150601387,0.08803476393222809,0.08742572367191315,16.65384864807129,0.0084046246483922,0.0,0.0,0.0,0.0
58,True,0.8794597202697686,0.5155970396193783,0.20130060484283696,0.3142964374558732,7.277253484112164,0.003644807651385737,0.03531733579627948,2.6093823939489917,0.004497895878861409,0.037942409131762875,2.6328081620478,0.10870784521102905,0.10301189869642258,22.006799697875977,0.05282207950949669,0.09311256557703018,0.09296593815088272,19.210237503051758,0.0015610111877322197,7.513101128351402e-05,0.9984973694925808,79552.0,1.5933398442126991,0.5284028511163038,0.21346559445813018,0.31493726549444173,21.298739548963358,0.0029196241063146155,0.2436275019478605,4.9090735218490815,0.0037376484210788702,0.21428842878727258,4.775110508789163,0.10835222154855728,0.0993499904870987,18.921463012695312,0.08330357074737549,0.08829298615455627,0.08768893778324127,16.682382583618164,0.008446264080703259,0.0,0.0,0.0,0.0
59,True,0.881183821926746,0.5173972054464819,0.20295810634127953,0.3144391022700508,7.275732206511862,0.0036032948289789583,0.035370907280968734,2.6162952445537355,0.004481486284327809,0.037722049753031034,2.6299942910719185,0.10790244489908218,0.10216240584850311,21.865428924560547,0.0535564199090004,0.09220340102910995,0.09205730259418488,19.138227462768555,0.001563205965794623,7.21008893960764e-05,0.9985579722610322,79552.0,1.5852657450498597,0.5243105828922714,0.21287486631915253,0.31143571958548294,21.219102828650463,0.002836549331558331,0.2472247923159535,4.79467388223095,0.003802757272484268,0.2172455080757244,4.646352098508697,0.1068621501326561,0.09800855815410614,19.053892135620117,0.08333732932806015,0.08663118630647659,0.08602994680404663,16.718400955200195,0.008491041138768196,0.0,0.0,0.0,0.0
60,True,0.8815644276017445,0.5172095855013171,0.20440778990402783,0.31280179919970197,7.2870967228951615,0.0036287855036906624,0.03553461702428129,2.612550770191061,0.004455015923616597,0.037928519091679026,2.6358660428828995,0.10696730017662048,0.10138162970542908,21.777572631835938,0.0525982640683651,0.09157299995422363,0.09142981469631195,19.101932525634766,0.0015542857581749558,6.909830056250447e-05,0.9986180243737969,79552.0,1.584741888020559,0.5248071542486669,0.2132300807218346,0.3115770747719428,21.19869427539589,0.002824766603593446,0.24567588127526954,4.870178353795737,0.0036114876482050834,0.2201946083747473,4.520859379003901,0.10739298909902573,0.09745489060878754,18.81889533996582,0.09235242009162903,0.08564452081918716,0.08503977209329605,16.691425323486328,0.008196787908673286,0.0,0.0,0.0,0.0
61,True,0.8786608838593873,0.5158124987938092,0.20541238706867634,0.3104001157770978,7.256967594042385,0.0034995930202068176,0.035115497493974066,2.6097826439818355,0.004284063292976712,0.037587513390416015,2.635010194030387,0.10620369017124176,0.10054886341094971,21.7369441986084,0.053618207573890686,0.09083160012960434,0.09068934619426727,19.098033905029297,0.001569013693369925,6.612620797546984e-05,0.9986774665662134,79552.0,1.5900538542842608,0.5267550106639811,0.21286222374824823,0.3138927902494158,21.2659765279518,0.0027866289250218783,0.2423103928887298,4.98730030602719,0.003624059336612659,0.21527913959842487,4.67888745818161,0.10747437924146652,0.09784374386072159,18.655820846557617,0.08984171599149704,0.08625832200050354,0.08561127632856369,16.583396911621094,0.00868183933198452,0.0,0.0,0.0,0.0
62,True,0.8803389449562646,0.5174393483399385,0.2070350367950511,0.3104043154829659,7.257991812254092,0.0035076989421500334,0.03533740975831846,2.6069165466777373,0.0043312956969390835,0.03766146266259019,2.63012350473496,0.10508240759372711,0.09959258139133453,21.615352630615234,0.05262034386396408,0.09025616198778152,0.09011910110712051,19.009084701538086,0.0015157386660575867,6.31875447315314e-05,0.9987362401755421,79552.0,1.5735688456949197,0.5153711031710684,0.21483321142485842,0.3005378924290125,21.163954305520278,0.0027996645532761804,0.24415263461295486,4.780257484789014,0.003575392403813064,0.21346305579830693,4.783527483508257,0.10523232072591782,0.09672559797763824,18.69520378112793,0.08058521151542664,0.08538031578063965,0.08480909466743469,16.607311248779297,0.008176425471901894,0.0,0.0,0.0,0.0
63,True,0.8821952037531238,0.5195518161319286,0.20905451889562685,0.31049730149206384,7.25286763268714,0.003531013679701336,0.03524558081899261,2.6041924851801928,0.004352189197884206,0.03773476745654572,2.6270815146995568,0.1043999195098877,0.09882182627916336,21.548748016357422,0.053755998611450195,0.08960388600826263,0.08946801722049713,18.961360931396484,0.0015100238379091024,6.02852109365209e-05,0.99879428719886,79552.0,1.5763681037728035,0.5195526840551844,0.21643542026413098,0.3031172681690226,21.13630797599525,0.0027068893022262905,0.24270309078082883,4.862829405006856,0.0035694471974304885,0.21587493156165768,4.651686851344243,0.10552600026130676,0.09652986377477646,18.68560028076172,0.08537928760051727,0.0849669799208641,0.08440317958593369,16.75160026550293,0.008151223883032799,0.0,0.0,0.0,0.0
64,True,0.8819322806639913,0.5193631643742587,0.21075311203038413,0.3086100561800544,7.251382195172728,0.0034812002341908853,0.03519390901057642,2.6057727132606967,0.004350473568638958,0.03778783256549175,2.625271073916413,0.10370209068059921,0.09806308150291443,21.461278915405273,0.05469725281000137,0.08891170471906662,0.08877764642238617,18.909666061401367,0.0015009503113105893,5.742207084349182e-05,0.9988515503503023,79552.0,1.5770347497533916,0.5257993242490002,0.21756489249573885,0.30823443564925235,21.024708256888584,0.002753330963052498,0.24604044706030997,4.679943659108641,0.0037218270416376543,0.21412333773795486,4.678724139587416,0.10332080721855164,0.09508897364139557,18.63468360900879,0.07991765439510345,0.08415601402521133,0.08360417932271957,16.643747329711914,0.007710311096161604,0.0,0.0,0.0,0.0
65,True,0.8836496700611406,0.5211518576259299,0.21293742807277824,0.3082144324003164,7.249956135009434,0.003454489876948483,0.03517753005699102,2.601662071980686,0.004309119387161345,0.037810772921131774,2.6294981737052443,0.10296719521284103,0.09732454270124435,21.347553253173828,0.05513209477066994,0.0882803350687027,0.08814765512943268,18.83945083618164,0.0014887715224176645,5.460095002604448e-05,0.9989079731175975,79552.0,1.5921538062494078,0.5376381546339256,0.21966748530010008,0.3179706707797603,21.090312777825122,0.0026622298482687507,0.2439025714391004,4.846696887976999,0.003474557802245533,0.22021813405491913,4.487241251399291,0.10410090535879135,0.09563854336738586,18.20847511291504,0.0816330686211586,0.08204761147499084,0.0814676359295845,16.63524627685547,0.008667750284075737,0.0,0.0,0.0,0.0
66,True,0.8827617613423379,0.5214347661572508,0.21437443701710704,0.3070603322090876,7.226539774278624,0.003451353994380587,0.03497341766725695,2.5969845503448767,0.004290308121498899,0.03763867268520119,2.6206972178967844,0.10214879363775253,0.09652318060398102,21.30324363708496,0.05537482723593712,0.0876358225941658,0.087501160800457,18.779756546020508,0.0015250100987032056,5.182463258982768e-05,0.9989634998178382,79552.0,1.5896129036206763,0.5296071506735449,0.22059009141838454,0.3090170627495028,21.20011465890067,0.002713146966077498,0.24235053460874326,4.921542945356912,0.0037478427197144056,0.21334789512613714,4.7242608205795,0.10354843735694885,0.09472730755805969,18.1947021484375,0.08519880473613739,0.08337230980396271,0.08280456066131592,16.5531005859375,0.007950694300234318,0.0,0.0,0.0,0.0
67,True,0.8850670233908337,0.5228249488079251,0.21569045106202292,0.30713450199567016,7.244841367126183,0.0034337367130114157,0.03521129457776046,2.6041467214244465,0.004256653533038426,0.037701236175512555,2.625616266760055,0.10146961361169815,0.09579745680093765,21.21295738220215,0.05626050755381584,0.08728677034378052,0.08715256303548813,18.711734771728516,0.001531432499177754,4.9095858424962044e-05,0.9990180756524343,79552.0,1.5769868369372386,0.5297973054759907,0.22094011836938782,0.3088571919263855,20.943790219864756,0.002702229417486473,0.23992854115776618,4.877519530503968,0.0035668053559775683,0.2188876170032429,4.439199597724918,0.10265809297561646,0.0941372886300087,18.178455352783203,0.08304568380117416,0.08145550638437271,0.08092518895864487,16.739044189453125,0.00789489783346653,0.0,0.0,0.0,0.0
68,True,0.8838073499770482,0.5224227385710826,0.21755596544602562,0.30486677661957706,7.227692118979997,0.0034212591446164775,0.03504616391342298,2.602624343128235,0.004218669683722687,0.037531761421086995,2.6196235065391154,0.10072457790374756,0.09510459750890732,21.080469131469727,0.056112006306648254,0.08683434873819351,0.08670084178447723,18.646108627319336,0.0015337154036387801,4.641732050209957e-05,0.9990716467611928,79552.0,1.5734348213576241,0.5243212026405849,0.22204202626432692,0.3022791797099409,20.982271965623223,0.0027139546500890444,0.2407680624578841,4.870755571448088,0.0035233525515375834,0.21586925578567218,4.53953657191141,0.10085048526525497,0.09268045425415039,18.259761810302734,0.08133780211210251,0.08156555145978928,0.08098500967025757,16.654909133911133,0.008563464507460594,0.0,0.0,0.0,0.0
69,True,0.8836795273128288,0.5226616712941916,0.2191935509011713,0.30346812319822686,7.220357002218405,0.003492682852856485,0.03507336703213779,2.5952211136023844,0.0042626575086322374,0.03738151666912837,2.6198766409919227,0.09997794032096863,0.09426873922348022,20.97479820251465,0.05736621469259262,0.08640678972005844,0.08627601712942123,18.582317352294922,0.0014931770274415612,4.379166221478624e-05,0.9991241602754718,79552.0,1.5715085341923962,0.5162993397192172,0.22354892313962355,0.29275042549619135,21.104183520910876,0.002672872664388068,0.2395621657050202,4.911671366397294,0.003587996901729649,0.20887102399553573,4.825021384295668,0.10082358866930008,0.09204790741205215,18.027233123779297,0.0871821716427803,0.08313964307308197,0.08258305490016937,16.293933868408203,0.00827596802264452,0.0,0.0,0.0,0.0
