comparison,metric,canonical_person_id,improvement
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub002,0.00901157424485
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub023,0.00854646232372
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub044,0.00733651255353
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub053,-0.00749739451041
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub054,0.00581724384847
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub070,-0.00915460950901
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub072,-0.00596321063426
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub075,0.00926046538076
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub086,0.00537769970624
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub098,-0.00232637448014
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub106,0.00469288748266
jepa_vs_shuffled_change,assignment_failure_rate,BioMotionLab_NTroje::rub115,-0.00580415701185
jepa_vs_shuffled_change,assignment_failure_rate,KIT::348,-0.0147867705078
jepa_vs_shuffled_change,assignment_failure_rate,KIT::6,-0.0330549200654
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub002,-2.72415943535
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub023,-1.60490934038
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub044,1.52898743282
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub053,6.86099863941
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub054,1.33663130531
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub070,3.10208453271
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub072,0.935984942875
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub075,6.60836880595
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub086,-0.21661072623
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub098,2.86217760591
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub106,1.86828476839
jepa_vs_shuffled_change,response_error,BioMotionLab_NTroje::rub115,0.910929752229
jepa_vs_shuffled_change,response_error,KIT::348,0.00231668381896
jepa_vs_shuffled_change,response_error,KIT::6,2.04733106008
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub002,-3.72798192262
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub023,-1.99045763463
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub044,1.77794511994
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub053,7.58089747087
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub054,1.60538437544
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub070,4.43153619794
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub072,0.686786139817
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub075,8.27233647606
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub086,-0.220616000524
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub098,4.0475636854
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub106,2.83987006226
jepa_vs_shuffled_change,nuisance_error,BioMotionLab_NTroje::rub115,1.7136631878
jepa_vs_shuffled_change,nuisance_error,KIT::348,-0.562150105346
jepa_vs_shuffled_change,nuisance_error,KIT::6,2.44306763686
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub002,-5.69989552541
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub023,-3.20369922936
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub044,4.18261981339
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub053,17.0779851532
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub054,3.68849085172
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub070,8.02104285941
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub072,3.08438396252
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub075,18.8898771955
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub086,-0.0232641153954
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub098,7.44844261248
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub106,5.20260940869
jepa_vs_shuffled_change,interaction_error,BioMotionLab_NTroje::rub115,6.08715861259
jepa_vs_shuffled_change,interaction_error,KIT::348,0.988990059509
jepa_vs_shuffled_change,interaction_error,KIT::6,5.49432413097
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub002,-2.3712083389
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub023,-0.735888960395
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub044,-3.21878429251
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub053,-2.27968402314
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub054,-2.85538051864
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub070,-2.12530778111
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub072,-1.44869354317
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub075,-1.93401764222
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub086,-0.698706575851
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub098,-1.51434257445
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub106,-1.81650600603
jepa_vs_coordinate_change,A_error,BioMotionLab_NTroje::rub115,-1.52565583462
jepa_vs_coordinate_change,A_error,KIT::348,0.298974564867
jepa_vs_coordinate_change,A_error,KIT::6,-5.66169010348
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub002,-0.0583652627225
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub023,-0.0633269007369
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub044,-0.849849035499
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub053,-1.97834607065
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub054,-1.13070356158
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub070,-1.51145716797
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub072,-0.937349592985
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub075,-0.753742883553
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub086,0.267605909282
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub098,-1.48093836059
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub106,-0.433324621466
jepa_vs_coordinate_change,waveform_error,BioMotionLab_NTroje::rub115,-1.47889700583
jepa_vs_coordinate_change,waveform_error,KIT::348,-2.38494595921
jepa_vs_coordinate_change,waveform_error,KIT::6,-3.28505188858
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub002,-0.0122511735692
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub023,-0.0116915355706
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub044,-0.012901571086
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub053,-0.0178605693664
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub054,-0.00901523836799
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub070,-0.0136763237519
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub072,-0.0174908532114
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub075,-0.00693447211241
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub086,-0.00906239598599
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub098,-0.0118351618683
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub106,-0.0133079070145
jepa_vs_coordinate_change,visible_nle,BioMotionLab_NTroje::rub115,-0.0132481990221
jepa_vs_coordinate_change,visible_nle,KIT::348,-0.0178805425593
jepa_vs_coordinate_change,visible_nle,KIT::6,-0.0144103995584
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub002,-0.0130299911834
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub023,-0.0120403590769
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub044,-0.0134433092595
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub053,-0.0179229955806
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub054,-0.0111994712097
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub070,-0.0151631810873
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub072,-0.0172618384264
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub075,-0.00967593191461
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub086,-0.0111946749527
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub098,-0.013137152934
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub106,-0.0129689613506
jepa_vs_coordinate_change,synthetic_all_nle,BioMotionLab_NTroje::rub115,-0.0133049464939
jepa_vs_coordinate_change,synthetic_all_nle,KIT::348,-0.0164247850503
jepa_vs_coordinate_change,synthetic_all_nle,KIT::6,-0.0173612890643
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub002,0.00148195570035
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub023,0.000714995784984
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub044,0.000349379548264
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub053,0.000818972314255
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub054,0.00215948438781
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub070,0.000806380698094
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub072,0.000411726959923
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub075,0.00138052811164
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub086,0.00109261809275
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub098,0.00107429678543
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub106,0.000582295189291
jepa_vs_coordinate_change,displacement_nle,BioMotionLab_NTroje::rub115,0.000413982005573
jepa_vs_coordinate_change,displacement_nle,KIT::348,-0.000654443422535
jepa_vs_coordinate_change,displacement_nle,KIT::6,-0.00126723055514
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub002,-0.0668123375641
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub023,-0.0589322322041
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub044,-0.0591813254019
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub053,-0.0661251057516
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub054,-0.0627028121102
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub070,-0.0545463188116
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub072,-0.0643727324017
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub075,-0.0524991951508
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub086,-0.0573007903909
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub098,-0.0610115872057
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub106,-0.05402974859
jepa_vs_coordinate_change,assignment_failure_rate,BioMotionLab_NTroje::rub115,-0.0481205613301
jepa_vs_coordinate_change,assignment_failure_rate,KIT::348,-0.00457640314214
jepa_vs_coordinate_change,assignment_failure_rate,KIT::6,-0.020519423471
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub002,2.41969996819
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub023,5.8154961009
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub044,-0.449608621358
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub053,0.258930635417
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub054,0.469211309231
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub070,0.490167522517
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub072,2.76838960289
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub075,1.50131185184
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub086,4.62989688094
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub098,0.263485976969
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub106,2.23047056421
jepa_vs_coordinate_change,response_error,BioMotionLab_NTroje::rub115,-0.107951288123
jepa_vs_coordinate_change,response_error,KIT::348,-0.71817469962
jepa_vs_coordinate_change,response_error,KIT::6,-4.05787264205
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub002,0.938923710967
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub023,4.5704550412
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub044,-1.50562379141
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub053,-2.14071454875
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub054,-0.810162406628
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub070,0.0424097443321
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub072,1.2471820407
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub075,0.116310773852
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub086,2.87938649789
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub098,-1.01715292826
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub106,0.860629894728
jepa_vs_coordinate_change,nuisance_error,BioMotionLab_NTroje::rub115,-1.94216415876
jepa_vs_coordinate_change,nuisance_error,KIT::348,-2.9349792843
jepa_vs_coordinate_change,nuisance_error,KIT::6,-4.72393228953
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub002,4.30059862594
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub023,12.4459845939
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub044,-2.72846610625
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub053,-0.717865744934
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub054,-0.203639587229
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub070,0.11009827056
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub072,5.33643331465
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub075,2.47754627059
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub086,9.57690743258
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub098,-1.02558710919
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub106,3.92938111036
jepa_vs_coordinate_change,interaction_error,BioMotionLab_NTroje::rub115,-1.80348052182
jepa_vs_coordinate_change,interaction_error,KIT::348,-1.94016412101
jepa_vs_coordinate_change,interaction_error,KIT::6,-10.1137892589
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub002,-1.18521106293
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub023,-1.67363273634
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub044,-0.461604216648
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub053,-0.101874701118
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub054,-0.332646060594
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub070,0.970370683509
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub072,-0.574215037036
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub075,-0.799911628059
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub086,-1.06236294268
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub098,0.0245387441945
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub106,0.984373143753
jepa_vs_initialized_base,A_error,BioMotionLab_NTroje::rub115,-0.473365922838
jepa_vs_initialized_base,A_error,KIT::348,-1.25447060355
jepa_vs_initialized_base,A_error,KIT::6,-0.764473807759
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub002,-0.928461509403
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub023,-0.534759826597
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub044,-0.285004528638
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub053,-0.164305776885
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub054,-0.16561940451
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub070,-0.084592440425
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub072,-0.455909623075
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub075,-1.17589394969
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub086,-0.834517997135
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub098,-0.240437191717
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub106,0.134095317106
jepa_vs_initialized_base,waveform_error,BioMotionLab_NTroje::rub115,-0.246562578437
jepa_vs_initialized_base,waveform_error,KIT::348,-1.1946689475
jepa_vs_initialized_base,waveform_error,KIT::6,-0.608908681721
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub002,0.00438016311903
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub023,0.00368918564855
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub044,0.00311158593601
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub053,0.00536989375996
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub054,0.00275470808793
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub070,0.0044462092529
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub072,0.0049778274464
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub075,0.00208308309356
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub086,0.00293453521987
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub098,0.00459150623929
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub106,0.00388416866684
jepa_vs_initialized_base,visible_nle,BioMotionLab_NTroje::rub115,0.00721294465575
jepa_vs_initialized_base,visible_nle,KIT::348,0.0217532087125
jepa_vs_initialized_base,visible_nle,KIT::6,0.000520443684675
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub002,0.00592872851466
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub023,0.00460555310575
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub044,0.00493329579591
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub053,0.00697557214339
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub054,0.00464253382314
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub070,0.00556908625551
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub072,0.00641879490095
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub075,0.00412526856987
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub086,0.00461132755248
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub098,0.00617599285763
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub106,0.00474019450866
jepa_vs_initialized_base,synthetic_all_nle,BioMotionLab_NTroje::rub115,0.00793017740232
jepa_vs_initialized_base,synthetic_all_nle,KIT::348,0.0212603913111
jepa_vs_initialized_base,synthetic_all_nle,KIT::6,-0.00195453869036
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub002,-0.000744255110918
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub023,-0.00037408530774
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub044,-0.000670364788634
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub053,-0.00158114126554
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub054,-0.000865550336195
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub070,-0.00151757103818
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub072,-0.0016663972411
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub075,-0.000692026114563
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub086,-0.000554047121114
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub098,-0.00159132913262
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub106,-0.000576263756998
jepa_vs_initialized_base,displacement_nle,BioMotionLab_NTroje::rub115,-0.00109401171292
jepa_vs_initialized_base,displacement_nle,KIT::348,-0.00316572013612
jepa_vs_initialized_base,displacement_nle,KIT::6,-0.00469611765599
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub002,0.0173046772708
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub023,0.0180376430197
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub044,0.0168435390847
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub053,0.0210762246862
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub054,0.0136029761048
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub070,0.0145573162303
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub072,0.0241637359174
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub075,0.0139651278852
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub086,0.0131399039363
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub098,0.0283309960352
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub106,0.0109046151437
jepa_vs_initialized_base,assignment_failure_rate,BioMotionLab_NTroje::rub115,0.0258937806979
jepa_vs_initialized_base,assignment_failure_rate,KIT::348,0.099643212359
jepa_vs_initialized_base,assignment_failure_rate,KIT::6,-0.0110092053145
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub002,-4.7028906715
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub023,-4.29333773261
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub044,-0.479879547712
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub053,0.382931069788
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub054,-1.65622366616
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub070,1.64936156356
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub072,-1.427138822
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub075,-4.46571701607
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub086,-3.40582025739
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub098,-0.343472982414
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub106,1.13708761876
jepa_vs_initialized_base,response_error,BioMotionLab_NTroje::rub115,-0.514179071374
jepa_vs_initialized_base,response_error,KIT::348,0.437139734246
jepa_vs_initialized_base,response_error,KIT::6,0.0653742521158
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub002,-2.60011153149
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub023,-3.36609442451
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub044,-0.820587630875
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub053,1.86870680392
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub054,-1.23270939131
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub070,2.81993145381
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub072,-0.849995406251
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub075,-2.40594677721
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub086,-2.83750491009
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub098,0.125288091428
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub106,2.94562159068
jepa_vs_initialized_base,nuisance_error,BioMotionLab_NTroje::rub115,-0.0409808693633
jepa_vs_initialized_base,nuisance_error,KIT::348,2.38948237612
jepa_vs_initialized_base,nuisance_error,KIT::6,0.687191676678
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub002,-9.25703164692
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub023,-8.57942360576
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub044,-0.0590784458445
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub053,2.22081541112
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub054,-2.63326772239
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub070,5.10143471635
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub072,-2.19763554847
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub075,-9.69293513651
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub086,-7.12887301655
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub098,0.835838981331
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub106,4.22160089407
jepa_vs_initialized_base,interaction_error,BioMotionLab_NTroje::rub115,0.18838060631
jepa_vs_initialized_base,interaction_error,KIT::348,2.68159609871
jepa_vs_initialized_base,interaction_error,KIT::6,1.02039360432
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub002,-1.27641022182
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub023,-1.84282492231
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub044,-0.173942252732
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub053,0.131278580139
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub054,-0.355848055157
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub070,-0.205749362113
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub072,-0.415652437539
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub075,-0.893521277512
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub086,-1.15442053343
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub098,0.543659193337
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub106,0.0280823384147
jepa_vs_shuffled_base,A_error,BioMotionLab_NTroje::rub115,0.24604226917
